ID,Key,Stringdeep,Stringchat
1834453647134723,WORLDEVENT16_DECISION1RESULT0_PAGE1,"{CHARACTER1}搭箭上弦，仔细瞄准后松手。正中靶心！{GENDER1:cond:=1?他|=0?她}带着得意的笑容重复动作，箭矢接二连三破空而出，直到箭囊仅剩寥寥数支。多数箭矢直取靶心，余者也仅偏离寸许。  

突然，观众席爆发出欢呼。有位选手做到了箭箭十环，正是那支劲旅中的女性游侠。  

""禅缇！禅缇！""人群高声呐喊。","{CHARACTER1} 上弦，仔细瞄准，然后放箭。正中靶心！带着得意的微笑，{GENDER1:cond:=1?他|=0?她} 重复这个过程，接连射出箭矢，直到只剩下几支。大多数箭矢都击中了靶子的正中心，只有几支离靶心几英寸远。  

突然，观众们爆发出欢呼声。一位参赛者每一支箭都正中靶心，而她正是那支出色队伍中的女游侠。  

“CHANTAY！CHANTAY！”人群欢呼道。"
1834453647134724,WORLDEVENT16_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}搭箭上弦，仔细瞄准后松手...却射偏了目标。{GENDER1:cond:=1?他|=0?她}懊恼地重复动作，箭矢接二连三破空而出，直到{GENDER1:cond:=1?他的|=0?她的}箭囊空空如也。最终仅有零星几箭命中靶标。  

此时观众席爆发出欢呼。有位选手做到了箭箭十环，正是那支劲旅中的女性游侠。  

""禅缇！禅缇！""人群高声呐喊。至少现在冒险者们知道了某个对手的名字。","{CHARACTER1} 上弦，仔细瞄准，然后放箭……却偏离了靶子。对结果感到沮丧，{GENDER1:cond:=1?他|=0?她} 重复这个过程，接连射出箭矢，直到{GENDER1:cond:=1?他的|=0?她的}箭筐空了。最后，只有几支箭找到了目标。  

与此同时，观众们爆发出欢呼声。一位参赛者每一支箭都正中靶心，而她正是那支出色队伍中的女游侠。  

“CHANTAY！CHANTAY！”人群欢呼道。至少现在冒险者们知道了她的名字。"
1834453647134725,WORLDEVENT17_DECISION1,无视喊叫声并继续射击,忽视欢呼声，继续射箭。
1834453647134726,WORLDEVENT17_DECISION1RESULT0_PAGE1,"{CHARACTER1}努力屏蔽人群的欢呼声，将剩余的箭矢射向标靶。然而在观众干扰下，剩余的箭矢只有一支命中靶心。  

尽管如此，观察其他参赛者的表现后，{CHARACTER1}知道自己的成绩很可能名列前茅。","{CHARACTER1} 努力忽略人群的欢呼声，向靶子射出了剩下的箭矢。然而，由于观众的干扰，只有一支箭找到了目标。  

尽管如此，观察其他参赛者的表现，{CHARACTER1} 知道自己可能得到了较高的分数。"
1834453647134727,WORLDEVENT17_DECISION2,尝试击落尚泰的靶上箭矢,尝试将CHANTAY的箭射离靶子。
1834453651329024,WORLDEVENT17_DECISION2RESULT0_PAGE1,"{CHARACTER1}瞄准了尚泰的标靶。更准确地说：{GENDER1:cond:=1?他|=0?她}瞄准了箭矢嵌入标靶的位置，企图将它们全部击落。  

{GENDER1:cond:=1?他|=0?她}射出了箭矢。  

当一支来自他人的箭矢击中尚泰的标靶并震落所有箭矢时，人群发出惊呼。观众们兴奋地咆哮着，若知道{CHARACTER1}的名字定会为其欢呼。恼怒的尚泰向{CHARACTER1}投来不悦的目光。  

竞技场大师注意到这种非常规手段后评价道：""很非正统，但我喜欢！我要为此给你加分！""因{GENDER1:cond:=1?他的|=0?她的}行为倍感自豪的{CHARACTER1}继续向{GENDER1:cond:=1?他的|=0?她的}标靶射出剩余箭矢，每支都精准命中靶心。","{CHARACTER1} 瞄准了CHANTAY的靶子。更准确地说：{GENDER1:cond:=1?他|=0?她} 瞄准了箭矢嵌入靶子的地方，打算将它们全部射掉。  

{GENDER1:cond:=1?他|=0?她} 放箭。  

人群惊呼，另一人的箭射中了CHANTAY的靶子，将她的所有箭矢都击落。人群兴奋地欢呼。如果他们知道{CHARACTER1}的名字，肯定会为他欢呼。CHANTAY不满地朝{CHARACTER1}投去一个不屑的目光。  

竞技场的主持人注意到了这种非常规的做法，并评论道：“非常不寻常，但我喜欢！我会为此给你额外的分数！”因{GENDER1:cond:=1?他的|=0?她的}表现而感到自豪的{CHARACTER1} 向{GENDER1:cond:=1?他的|=0?她的}靶子射出了剩下的箭，每一支都精准地击中了靶心。"
1834453651329025,WORLDEVENT17_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1}瞄准了尚泰的标靶。更准确地说：{GENDER1:cond:=1?他|=0?她}瞄准了箭矢嵌入标靶的位置，企图将它们全部击落。  

{GENDER1:cond:=1?他|=0?她}射出了箭矢。  

可惜箭矢偏离了预定目标射入地面。仅有少数观众理解{CHARACTER1}的意图，而看明白的人则忍不住窃笑。因{GENDER1:cond:=1?自己的|=0?自己的}行为倍感尴尬的{CHARACTER1}继续朝{GENDER1:cond:=1?他的|=0?她的}原标靶射击，剩余箭矢全部脱靶。","{CHARACTER1} 瞄准了CHANTAY的靶子。更准确地说：{GENDER1:cond:=1?他|=0?她} 瞄准了箭矢嵌入靶子的地方，打算将它们全部射掉。  

{GENDER1:cond:=1?他|=0?她} 放箭。  

不幸的是，箭偏离了目标，射到了地面。只有少数观众理解了{CHARACTER1}的意图，而那些理解的人忍不住窃笑。因{GENDER1:cond:=1?他的|=0?她的}行为而感到尴尬的{CHARACTER1} 继续朝{GENDER1:cond:=1?他的|=0?她的}原始靶子射箭，结果所有箭矢都未能命中。"
1834453651329026,WORLDEVENT18_PAGE1,"在{TARGET1}面前站着的白正活动着指关节。  

""希望你准备好了。不然就等着屁股开花吧！""她自信地说道。若非亲眼所见，很难相信说这话时她还戴着蒙眼布。  

准备战斗！","在{TARGET1}面前，白正在掰手指。  

“我希望你准备好了。否则你就要被打得体无完肤！”她自信地说道。听到这句话，谁也不会想到她竟然戴着眼罩。  

准备战斗！"
1834453651329027,WORLDEVENT19_PAGE1,"""够了！"" 白扯下她的眼罩，嘴角咧到耳根笑得灿烂。  

""看来你们不全是弱鸡嘛。"" 她拍着手掌。  
""好！就这么定了！我要留在这儿传授武艺。""  

她盯着{TARGET1}，把脸凑到离{TARGET1}只有咫尺之距。带着促狭的笑意说道：  
""希望你会来哦。""","""够了！"" 白宣告道，解开了她的眼罩。她笑得合不拢嘴。  

""看来你们并不是全都是弱者。"" 她拍了拍手。  
""好吧！决定了！我会留在这里教你们武术。""  

她看着 {TARGET1}，脸凑得很近，带着顽皮的微笑说道：  
""希望你能在这里。"""
1834453651329028,WORLDEVENT20_PAGE1,"队伍终于找到了符合描述的目标人物。  

""你、你们是谁......？""年轻人捂着腹部虚弱地问道。他面色惨白，连坐直身体都显得十分吃力。  

队伍表明自己是冒险者公会派来的寻人者。  
他看着自己渗血的伤口，面容因痛苦而扭曲：""我...还、还能活吗？""显然若不及时治疗，这个年轻人撑不了多久了。","队伍终于找到了他们要找的人，符合他们得到的描述。  

""...你...你是谁...？"" 年轻人虚弱地问，手捂着肚子。他脸色苍白，看起来连坐直都很困难。  

队伍告诉他他们是来自冒险者公会的冒险者，被派来找他的。  
他看着自己的伤口，脸上扭曲着痛苦的表情。 ""...我...会活下去吗？"" 显然，如果他的伤口再不治疗，他是撑不久的。"
1834453651329029,WORLDEVENT20_DECISION1,使用治疗药水救治他,使用药水来治疗他。
1834453651329030,WORLDEVENT20_DECISION1RESULT0_PAGE1,"幸好队伍带着能稳定伤势的治疗药水。  

喝下药水后，他的呼吸逐渐平稳，脸上也恢复了血色。由于仍无法自主行动，队伍决定背负他上路。  

""我...还以为要死在那里了......""年轻人哽咽道，""谢谢...真的...太感谢了......""","幸运的是，他们有一瓶治疗药水来稳定年轻人的状况。  

在他喝下药水后，他的呼吸变得更加稳定，脸色终于恢复了一些颜色。 他仍然太虚弱，队伍决定抬着他。  

""我...以为我会死在那儿..."" 年轻人泪眼汪汪地说道。 ""谢谢你们...非常感谢...""。"
1834453655523328,WORLDEVENT20_DECISION2,让{DECISIONCHARACTER1}治愈他,让 {DECISIONCHARACTER1} 来治疗他。
1834453655523329,WORLDEVENT20_DECISION2RESULT0_PAGE1,"{CHARACTER1}运用{GENDER1:cond:=1?他的|=0?她的}治疗技艺稳定了年轻人的伤势。  

治疗结束后，他的呼吸逐渐平稳，脸上也恢复了血色。但由于仍无法自主行动，队伍决定背负他上路。  

""我...还以为要死在那里了......""年轻人哽咽道，""谢谢...真的...太感谢了......""","{CHARACTER1} 使用了 {GENDER1:cond:=1?他的|=0?她的} 治疗技能来稳定年轻人的状况。  

在 {CHARACTER1} 完成后，他的呼吸变得更加稳定，脸色终于恢复了一些颜色。然而，他仍然太虚弱，队伍决定抬着他。  

""我...以为我会死在那儿..."" 年轻人泪眼汪汪地说道。 ""谢谢你们...非常感谢...""。"
1834453655523330,WORLDEVENT20_DECISION3,队伍对此无能为力,队伍无能为力，无法帮助年轻人。
1834453655523331,WORLDEVENT20_DECISION3RESULT0_PAGE1,"队伍坦言他们束手无策。  
年轻人露出失望神色，显然这不是他期待的答案。  

""我...不想...这样死去......""他低声说着，开始无声抽泣。队伍决定至少陪他走完最后一程。  

片刻后年轻人停止了呼吸。现在除了向公会复命，已无事可做。","队伍告诉他真相，他们无能为力。  
年轻人看起来很失望。显然，这并不是他所希望的答案。  

""我...不想就这样死去..."" 他低声说道，开始默默地抽泣。队伍决定至少陪在他身边直到最后，让他不再孤单。  

过了一会儿，年轻人停止了呼吸。现在他们只能向公会报告。"
1834453655523332,WORLDEVENT21RESULT0_PAGE1,"队伍终于找到了符合描述的寻找目标。  

但遗憾的是他们来迟一步。眼前之人早已气绝身亡，因伤势过重而亡。  
这个年轻人孤独地死在了偏僻洞穴中。对冒险者而言，这种悲惨结局虽令人唏嘘却屡见不鲜。  

此刻他们唯一能做的，就是将发现如实禀告公会。","队伍终于找到了他们要找的人，符合他们得到的描述。  

但不幸的是，他们来得太晚了。眼前的人已经死去，因伤重而亡。  
他年轻时孤独地死在某个偏远的洞穴里。对于冒险者来说，这是一个悲伤但并不罕见的结局。  

现在他们无能为力，只能向公会报告他们的发现。"
1834453655523333,WORLDEVENT22_PAGE1,"射箭场被拆除后，一块巨大的金属板被运至竞技场中央。一名看似法师的男子上前，对着金属板施展了法术。  

竞技场主事将注意力转回参赛者，开始讲解即将到来的挑战规则。  

""接下来的挑战将考验你们的意志力，""他宣布道，""别被金属板无害的外表所蒙蔽。它被施加了强力幻象法术，会让你们感觉如同站在滚烫的烙铁之上。在最终屈服前，你们能忍受这种灼烧感多久？""","在射箭场被拆除后，一块巨大的金属板被带入竞技场中央。一名看似是巫师的男子走上前，向金属板施下了一个法术。  

竞技场的主持人将注意力转向参赛者，开始解释即将到来的挑战规则。  

“下一个挑战将考验你们的意志力，”他宣布道。“不要被金属板无害的外表所欺骗。它隐藏着一个强大的幻觉法术，让你感觉仿佛站在难以想象的炽热煤炭上。你能忍受这种灼热的感觉多久，才会最终屈服？”"
1834453655523334,WORLDEVENT22_PAGE2,"参赛者依次踏上灼热的金属板。有些人连一秒钟都难以忍受，刚触碰到板面就痛苦地跳开。另一些人勉强多坚持了片刻，但差距不过区区数秒。  

这时，法尔肯昔日队友中的一名男子踏上金属板，始终纹丝不动。  

十秒过去...  
二十秒过去...  

随着时间流逝，先前体验过金属板折磨的参赛者难以置信地瞪大眼睛。他们亲身体会过这种煎熬有多痛苦，完全无法理解竟有人能坚持如此之久。","参赛者们一个接一个地站上了炽热的金属板。有些人甚至连一秒钟都无法忍受，脚一接触到金属板就痛苦地跳开。其他人则稍微坚持得久一点，但差别也不过是几秒钟。  

然后，来自法肯前队伍的一名男子走上了金属板，坚定不移地站在那里。  

十秒过去了……  
二十秒过去了……  

随着时间的推移，之前经历过金属板折磨的参赛者们目瞪口呆。他们亲身知道忍受这种痛苦是多么的折磨，几乎无法想象有人能坚持这么久。"
